country,iso3,g.whoregion,row.rank.ret,year.ret,source.ret,all.areas.covered.ret,area.desc.ret,surv.quality.ret,dst.rlt.ret,mdr.ret,mdr.ret.pcnt,mdr.ret.pcnt.lo,mdr.ret.pcnt.hi,dr.r.nh.ret,dr.r.nh.ret.pcnt,dr.r.nh.ret.pcnt.lo,dr.r.nh.ret.pcnt.hi,xpert.ret,xpert.dr.r.ret,xpert.dr.r.ret.pcnt,xpert.dr.r.ret.pcnt.lo,xpert.dr.r.ret.pcnt.hi,r.rlt.ret,rr.ret,rr.ret.pcnt,rr.ret.pcnt.lo,rr.ret.pcnt.hi,dst.rlt.hr.ret,dst.rlt.hr.ret.pcnt,dst.rlt.hr.ret.pcnt.lo,dst.rlt.hr.ret.pcnt.hi,dst.rlt.rr.ret,dst.rlt.rr.ret.pcnt,dst.rlt.rr.ret.pcnt.lo,dst.rlt.rr.ret.pcnt.hi
Palau,PLW,WPR,3,2016,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Palau,PLW,WPR,4,2013,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Palau,PLW,WPR,5,2012,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Palau,PLW,WPR,6,2011,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Palau,PLW,WPR,7,2010,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,WPR,1001,2014,Survey,0,"Four provinces: National Capital District, Western Province, Madang, Morobe",A,146,,19.1,8.5,29.8,,8.2,4.3,13.9,146,,25.6,14.9,36.3,,,,,,,,,,,,,
Poland,POL,EUR,1,2020,Surveillance,1,,A,329,9,,,,,,,,,,,,,329,10,,,,20,,,,10,,,
Poland,POL,EUR,2,2019,Surveillance,1,,A,401,11,,,,,,,,,,,,,401,12,,,,27,,,,12,,,
Poland,POL,EUR,3,2018,Surveillance,1,,A,443,15,,,,,,,,,,,,,443,18,,,,37,,,,18,,,
Poland,POL,EUR,4,2017,Surveillance,1,,A,389,14,,,,,,,,,,,,,389,15,,,,29,,,,15,,,
Poland,POL,EUR,5,2016,Surveillance,1,,A,454,18,,,,2,,,,,,,,,,,,,,,,,,,,,
Poland,POL,EUR,6,2015,Surveillance,1,,A,439,13,,,,3,,,,,,,,,,,,,,,,,,,,,
Poland,POL,EUR,7,2014,Surveillance,1,,A,415,18,,,,1,,,,,,,,,,,,,,,,,,,,,
Poland,POL,EUR,8,2013,Surveillance,1,,A,489,21,,,,2,,,,,,,,,,,,,,,,,,,,,
Poland,POL,EUR,9,2012,Surveillance,1,,A,541,11,,,,2,,,,,,,,,,,,,,,,,,,,,
Poland,POL,EUR,10,2011,Surveillance,1,,A,577,18,,,,3,,,,,,,,,,,,,,,,,,,,,
Poland,POL,EUR,11,2008,Surveillance,1,,A,607,34,,,,2,,,,,,,,,,,,,,,,,,,,,
Poland,POL,EUR,12,2004,Surveillance,1,,A,522,43,,,,8,,,,,,,,,,,,,,,,,,,,,
Poland,POL,EUR,13,2001,Surveillance,1,,A,668,57,,,,3,,,,,,,,,,,,,,,,,,,,,
Poland,POL,EUR,14,1997,Surveillance,1,,A,994,70,,,,8,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,AMR,1,2018,Surveillance,1,,A,2,0,,,,,,,,,,,,,2,0,,,,0,,,,0,,,
Puerto Rico,PRI,AMR,2,2017,Surveillance,1,,A,0,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,
Puerto Rico,PRI,AMR,3,2016,Surveillance,1,,A,1,0,,,,1,,,,0,0,,,,,,,,,,,,,,,,
Puerto Rico,PRI,AMR,4,2015,Surveillance,1,,R,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Puerto Rico,PRI,AMR,5,2014,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Puerto Rico,PRI,AMR,6,2013,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Puerto Rico,PRI,AMR,7,2012,Surveillance,1,,A,3,1,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Puerto Rico,PRI,AMR,8,2011,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
Puerto Rico,PRI,AMR,9,2010,Surveillance,1,,A,4,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,AMR,10,2009,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,AMR,11,2008,Surveillance,1,,A,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,AMR,12,2007,Surveillance,1,,A,2,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,AMR,13,2006,Surveillance,1,,A,3,0,,,,,,,,,,,,,,,,,,,,,,,,,
Democratic People's Republic of Korea,PRK,SEA,1001,2014,Survey,0,North Hwanghae Province,A,98,,15.3,8.8,24,,1,0,5.6,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,1,2012,Surveillance,1,,A,102,5,,,,2,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,2,2011,Surveillance,1,,A,113,7,,,,1,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,3,2010,Surveillance,1,,A,120,8,,,,1,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,4,2009,Surveillance,1,,A,162,10,,,,0,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,5,2008,Surveillance,1,,A,145,9,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,6,2007,pre-2010 TME data collection,1,,A,144,13,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,7,2006,pre-2010 TME data collection,1,,A,97,3,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,8,2005,Surveillance,1,,A,172,16,,,,3,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,9,2004,pre-2010 TME data collection,1,,A,151,10,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,10,2003,Surveillance,1,,A,169,11,,,,1,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,11,2002,Surveillance,1,,A,159,9,,,,0,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,12,2001,Surveillance,1,,A,164,14,,,,1,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,13,2000,Surveillance,1,,A,142,10,,,,2,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,EUR,14,1995,Survey,1,,A,117,,18.8,12.18,27.07,,0,0,2.53,,,,,,,,,,,,,,,,,,
Paraguay,PRY,AMR,1,2008,Survey,1,,A,48,,14.6,6.1,27.8,,0,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,AMR,2,2001,Survey,1,,A,51,,3.92,0.48,13.46,,7.84,2.18,18.88,,,,,,,,,,,,,,,,,,
"occupied Palestinian territory, including east Jerusalem",PSE,EMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,WPR,1,2018,Surveillance,1,,A,7,0,,,,,,,,,,,,,7,0,,,,0,,,,0,,,
French Polynesia,PYF,WPR,2,2017,Surveillance,1,,A,7,1,,,,,,,,,,,,,7,1,,,,1,,,,1,,,
French Polynesia,PYF,WPR,3,2015,Surveillance,1,,A,2,1,,,,0,,,,0,0,,,,,,,,,,,,,,,,
French Polynesia,PYF,WPR,4,2014,Surveillance,1,,A,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
French Polynesia,PYF,WPR,5,2013,Surveillance,1,,A,7,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
French Polynesia,PYF,WPR,6,2012,Surveillance,1,,A,4,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
French Polynesia,PYF,WPR,7,2011,Surveillance,1,,A,1,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,
French Polynesia,PYF,WPR,8,2009,Surveillance,1,,A,4,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,EMR,1,2020,Surveillance,1,,A,3,1,,,,,,,,,,,,,3,1,,,,1,,,,1,,,
Qatar,QAT,EMR,2,2018,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,
Qatar,QAT,EMR,3,2017,Surveillance,1,,A,0,0,,,,,,,,,,,,,0,0,,,,0,,,,0,,,
Qatar,QAT,EMR,4,2010,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,EMR,5,2009,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,EMR,6,2006,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,EUR,1,2020,Surveillance,1,,A,1180,138,,,,,,,,,,,,,1192,160,,,,194,,,,158,,,
Romania,ROU,EUR,2,2019,Surveillance,1,,A,1678,189,,,,,,,,,,,,,1702,218,,,,260,,,,215,,,
Romania,ROU,EUR,3,2018,Surveillance,1,,A,1812,230,,,,,,,,,,,,,1854,270,,,,317,,,,267,,,
Romania,ROU,EUR,4,2017,Surveillance,1,,A,1910,259,,,,,,,,,,,,,1934,292,,,,344,,,,288,,,
Romania,ROU,EUR,5,2016,Surveillance,1,,A,2137,334,,,,30,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,EUR,6,2015,Surveillance,1,,A,2280,397,,,,25,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,EUR,7,2015,Survey,1,,A,481,,10.8,8.04,13.59,,1.4,0.39,2.53,,,,,,,,,,,,,,,,,,
Romania,ROU,EUR,8,2004,Survey,1,,A,382,,10.88,8.04,14.57,,0.74,3.74,7.03,,,,,,,,,,,,,,,,,,
Romania,ROU,EUR,9,1995,Survey,1,,A,1521,,14.4,12.55,16.44,,1.97,1.33,2.82,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1,2020,Surveillance,1,,A,20923,13417,,,,,,,,,,,,,20923,14306,,,,15346,,,,14306,,,
Russian Federation,RUS,EUR,2,2019,Surveillance,1,,A,24287,15858,,,,,,,,,,,,,24287,17199,,,,18286,,,,17199,,,
Russian Federation,RUS,EUR,3,2018,Surveillance,1,,A,24088,15155,,,,,,,,,,,,,24088,17011,,,,18327,,,,17011,,,
Russian Federation,RUS,EUR,4,2017,Surveillance,1,,A,24792,14611,,,,,,,,,,,,,24792,16567,,,,17737,,,,16567,,,
Russian Federation,RUS,EUR,5,2016,Surveillance,1,,A,26871,17508,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1001,2012,Surveillance,0,Arkhangelsk Oblast,A,63,40,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1002,2012,Surveillance,0,Chechnya Republic,A,70,29,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1003,2012,Surveillance,0,Chukotka Autonomous Okrug,A,8,0,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1004,2012,Surveillance,0,Chuvasia Republic,A,68,37,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1005,2012,Surveillance,0,Mary El Republic,A,42,15,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1006,2012,Surveillance,0,Orel Oblast,A,22,8,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1007,2012,Surveillance,0,Yamalo-Nents Autonomous Okrug,A,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1008,2011,Surveillance,0,Arkhangelsk Oblast,A,79,49,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1009,2011,Surveillance,0,Belgorod Oblast,A,73,46,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1010,2011,Surveillance,0,Bryansk Oblast,A,65,26,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1011,2011,Surveillance,0,Chuvasia Republic,A,105,55,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1012,2011,Surveillance,0,Ivanovo Oblast,A,44,19,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1013,2011,Surveillance,0,Kaliningrad Oblast,A,42,27,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1014,2011,Surveillance,0,Kamchatka Krai Oblast,A,9,4,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1015,2011,Surveillance,0,Karelia Republic,A,26,14,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1016,2011,Surveillance,0,Kemerovo Oblast,A,243,105,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1017,2011,Surveillance,0,Khabarovsk Krai,A,96,50,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1018,2011,Surveillance,0,Khakassia Republic,A,62,35,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1019,2011,Surveillance,0,Komi Republic,A,43,21,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1020,2011,Surveillance,0,Kostroma Oblast,A,20,11,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1021,2011,Surveillance,0,Leningrad Oblast,A,80,49,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1022,2011,Surveillance,0,Mary El Republic,A,50,14,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1023,2011,Surveillance,0,Murmansk Oblast,A,13,3,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1024,2011,Surveillance,0,Nizhni Novgorod Oblast,A,72,36,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1025,2011,Surveillance,0,Novgorod Oblast,A,31,20,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1026,2011,Surveillance,0,Omsk Oblast,A,114,41,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1027,2011,Surveillance,0,Orel Oblast,A,17,4,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1028,2011,Surveillance,0,Penza Oblast,A,43,14,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1029,2011,Surveillance,0,Primorsky Krai,A,154,53,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1030,2011,Surveillance,0,Pskov Oblast,A,42,20,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1031,2011,Surveillance,0,Sakha (Yakutia) Republic,A,62,36,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1032,2011,Surveillance,0,Sakhalin Oblast,A,17,7,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1033,2011,Surveillance,0,Samara Oblast,A,190,108,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1034,2011,Surveillance,0,Tambov Oblast,A,52,22,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1035,2011,Surveillance,0,Tomsk Oblast,A,67,38,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1036,2011,Surveillance,0,Trans-Baikal Krai (Chita Oblast),A,43,14,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1037,2011,Surveillance,0,Tula Oblast,A,93,33,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1038,2011,Surveillance,0,Tver Oblast,A,57,31,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1039,2011,Surveillance,0,Ulyanovsk Oblast,A,58,43,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1040,2011,Surveillance,0,Vladimir Oblast,A,53,27,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1041,2011,Surveillance,0,Vologda Oblast,A,35,21,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1042,2011,Surveillance,0,Voronezh Oblast,A,84,34,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1043,2011,Surveillance,0,Yamalo-Nents Autonomous Okrug,A,21,14,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1044,2010,Surveillance,0,Adygea Republic,A,26,4,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1045,2010,Surveillance,0,Arkhangelsk Oblast,A,57,41,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1046,2010,Surveillance,0,Belgorod Oblast,A,66,34,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1047,2010,Surveillance,0,Bryansk Oblast,A,59,23,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1048,2010,Surveillance,0,Chukotka Autonomous Okrug,A,13,1,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1049,2010,Surveillance,0,Chuvasia Republic,A,101,47,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1050,2010,Surveillance,0,Ivanovo Oblast,A,46,27,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1051,2010,Surveillance,0,Kaliningrad Oblast,A,48,27,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1052,2010,Surveillance,0,Kamchatka Krai Oblast,A,11,8,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1053,2010,Surveillance,0,Karelia Republic,A,22,9,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1054,2010,Surveillance,0,Kemerovo Oblast,A,244,98,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1055,2010,Surveillance,0,Khabarovsk Krai,A,120,68,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1056,2010,Surveillance,0,Khakassia Republic,A,47,30,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1057,2010,Surveillance,0,Komi Republic,A,39,19,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1058,2010,Surveillance,0,Kostroma Oblast,A,12,4,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1059,2010,Surveillance,0,Leningrad Oblast,A,55,26,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1060,2010,Surveillance,0,Magadan Oblast,A,10,7,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1061,2010,Surveillance,0,Mary El Republic,A,57,27,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1062,2010,Surveillance,0,Murmansk Oblast,A,14,7,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1063,2010,Surveillance,0,Nizhni Novgorod Oblast,A,68,31,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1064,2010,Surveillance,0,Novgorod Oblast,A,31,19,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1065,2010,Surveillance,0,Orel Oblast,A,18,2,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1066,2010,Surveillance,0,Penza Oblast,A,53,20,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1067,2010,Surveillance,0,Primorsky Krai,A,184,63,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1068,2010,Surveillance,0,Pskov Oblast,A,45,18,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1069,2010,Surveillance,0,Sakha (Yakutia) Republic,A,43,24,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1070,2010,Surveillance,0,Sakhalin Oblast,A,29,11,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1071,2010,Surveillance,0,Samara Oblast,A,115,59,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1072,2010,Surveillance,0,Tambov Oblast,A,53,20,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1073,2010,Surveillance,0,Tomsk Oblast,A,96,57,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1074,2010,Surveillance,0,Tula Oblast,A,77,20,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1075,2010,Surveillance,0,Ulyanovsk Oblast,A,55,31,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1076,2010,Surveillance,0,Vladimir Oblast,A,61,27,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1077,2010,Surveillance,0,Vologda Oblast,A,49,26,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1078,2010,Surveillance,0,Voronezh Oblast,A,74,29,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1079,2008,Surveillance,0,Arkhangelsk Oblast,A,68,40,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1080,2008,Surveillance,0,Belgorod Oblast,A,91,47,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1081,2008,Surveillance,0,Bryansk Oblast,A,54,15,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1082,2008,Surveillance,0,Chuvasia Republic,A,92,42,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1083,2008,Surveillance,0,Ivanovo Oblast,A,52,30,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1084,2008,Surveillance,0,Kaliningrad Oblast,A,51,22,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1085,2008,Surveillance,0,Mary El Republic,A,53,20,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1086,2008,Surveillance,0,Murmansk Oblast,A,14,5,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1087,2008,Surveillance,0,Orel Oblast,A,29,14,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1088,2008,Surveillance,0,Pskov Oblast,A,44,22,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1089,2008,Surveillance,0,Tomsk Oblast,A,80,43,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1090,2008,Surveillance,0,Vladimir Oblast,A,55,18,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1091,2006,Surveillance,0,Orel Oblast,A,30,5,,,,0,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1092,2005,Surveillance,0,Arkhangelsk Oblast,A,98,61,,,,1,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1093,2005,Surveillance,0,Orel Oblast,A,36,9,,,,0,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1094,2005,Surveillance,0,Tomsk Oblast,A,192,124,,,,2,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1095,2004,Surveillance,0,Arkhangelsk Oblast,A,103,62,,,,3,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1096,2004,Surveillance,0,Orel Oblast,A,51,13,,,,0,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1097,2004,Surveillance,0,Tomsk Oblast,A,112,53,,,,1,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1098,2003,Surveillance,0,Arkhangelsk Oblast,A,124,71,,,,9,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1099,2003,Surveillance,0,Orel Oblast,A,41,7,,,,1,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1100,2003,Surveillance,0,Tomsk Oblast,A,133,60,,,,2,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1101,2002,Surveillance,0,Arkhangelsk Oblast,A,172,82,,,,18,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1102,2002,Surveillance,0,Ivanovo Oblast,A,155,90,,,,3,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1103,2002,Surveillance,0,Orel Oblast,A,210,89,,,,0,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1104,2002,Surveillance,0,Tomsk Oblast,A,117,51,,,,5,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1105,2001,Surveillance,0,Tomsk Oblast,A,139,59,,,,5,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1106,2000,Surveillance,0,Tomsk Oblast,A,121,39,,,,7,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1107,1999,Surveillance,0,Tomsk Oblast,A,232,62,,,,10,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1108,1998,Surveillance,0,Ivanovo Oblast,A,54,14,,,,9,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,EUR,1109,1996,Surveillance,0,Ivanovo Oblast,A,33,9,,,,9,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,AFR,1,2019,Surveillance,1,,A,,5,,,,,,,,,,,,,366,26,,,,,,,,26,,,
Rwanda,RWA,AFR,2,2018,Surveillance,1,,A,,7,,,,,,,,,,,,,442,23,,,,,,,,,,,
Rwanda,RWA,AFR,3,2016,Surveillance,1,,R,97,23,,,,0,,,,414,3,,,,,,,,,,,,,,,,
Rwanda,RWA,AFR,4,2015,Survey,1,,A,84,,10.7,5,19.4,,0,0,4.3,,,,,,,,,,,,,,,,,,
Rwanda,RWA,AFR,5,2014,Surveillance,1,,A,99,5,,,,3,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,AFR,6,2010,Surveillance,1,,R,431,82,,,,10,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,AFR,7,2005,Survey,1,,A,85,,9.41,4.15,17.71,,1.18,0.03,6.38,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,EMR,1,2018,Surveillance,1,,R,45,2,,,,,,,,,,,,,116,2,,,,13,,,,2,,,
Saudi Arabia,SAU,EMR,2,2010,Survey,1,,A,295,,15.9,11.9,20.6,,4.4,4.1,4.7,,,,,,,,,,,,,,,,,,
Serbia & Montenegro,SCG,EUR,1001,2004,Surveillance,0,Belgrade,A,33,1,,,,0,,,,,,,,,,,,,,,,,,,,,
Serbia & Montenegro,SCG,EUR,1002,2003,Surveillance,0,Belgrade,A,42,0,,,,0,,,,,,,,,,,,,,,,,,,,,
Serbia & Montenegro,SCG,EUR,1003,2002,Surveillance,0,Belgrade,A,37,1,,,,0,,,,,,,,,,,,,,,,,,,,,
